Departure_Indicator,Distance,Angle Sum,nArrOut,nArrIn,nDepOut,nDepIn,Temperature,Wind Speed,Visibility
1,4440.0,210.0,1,7,5,4,77.0,12.65,10.0
1,4110.0,320.0,1,2,11,1,75.9,9.2,10.0
1,6950.0,275.0,0,0,6,4,77.0,12.65,10.0
1,10090.0,395.0,1,7,10,3,75.9,9.2,10.0
1,6950.0,275.0,2,6,10,3,75.9,9.2,10.0
1,4440.0,210.0,3,0,7,5,77.0,12.65,10.0
1,10090.0,395.0,3,9,11,2,75.9,9.2,10.0
1,4400.0,275.0,1,3,10,3,75.9,9.2,10.0
1,4440.0,210.0,0,2,11,3,75.9,9.2,10.0
1,4400.0,275.0,3,8,10,1,75.9,9.2,10.0
1,6950.0,275.0,1,7,10,1,75.9,9.2,10.0
1,5110.0,275.0,1,0,11,1,75.9,9.2,10.0
1,5110.0,275.0,0,0,10,1,75.9,9.2,10.0
1,5400.0,300.0,0,3,11,1,75.9,9.2,10.0
1,4400.0,275.0,1,1,11,1,75.9,9.2,10.0
1,6950.0,275.0,1,0,10,1,75.9,9.2,10.0
1,4440.0,210.0,0,1,11,1,75.9,9.2,10.0
1,5110.0,275.0,4,0,11,1,75.9,9.2,10.0
1,4400.0,275.0,1,0,11,2,75.9,9.2,10.0
1,4440.0,210.0,0,0,10,2,75.9,9.2,10.0
1,4440.0,210.0,12,5,11,1,75.9,9.2,10.0
1,4440.0,210.0,1,5,10,2,75.9,9.2,10.0
1,4110.0,320.0,1,3,9,5,75.9,9.2,10.0
1,5400.0,300.0,1,0,8,3,75.9,9.2,10.0
1,4110.0,320.0,1,0,8,4,75.9,9.2,10.0
1,10090.0,395.0,0,3,9,4,75.9,9.2,10.0
1,5110.0,275.0,0,0,7,2,75.9,9.2,10.0
1,5400.0,300.0,0,0,9,3,75.9,10.35,10.0
1,4110.0,320.0,0,0,8,2,75.9,9.2,10.0
1,6950.0,275.0,0,0,9,3,75.9,10.35,10.0
1,4400.0,275.0,1,2,11,1,75.9,10.35,10.0
1,4110.0,320.0,0,0,10,2,75.9,10.35,10.0
1,4440.0,210.0,1,4,10,3,75.9,10.35,10.0
1,4440.0,210.0,0,0,9,3,75.9,10.35,10.0
1,4440.0,210.0,0,0,8,2,75.9,10.35,10.0
1,6950.0,275.0,1,0,9,2,75.9,10.35,10.0
1,5400.0,300.0,2,0,9,2,75.9,10.35,10.0
1,4400.0,275.0,1,4,9,1,75.9,10.35,10.0
1,10090.0,395.0,0,2,10,1,75.9,10.35,10.0
1,4110.0,320.0,0,2,9,2,75.9,10.35,10.0
1,10090.0,395.0,0,1,4,1,75.9,10.35,10.0
1,4440.0,210.0,0,2,4,2,75.9,10.35,10.0
1,4110.0,320.0,0,0,2,2,75.9,10.35,10.0
1,4400.0,275.0,1,3,3,3,75.9,10.35,10.0
1,4400.0,275.0,3,0,3,2,75.9,10.35,10.0
1,4400.0,275.0,0,2,2,3,75.9,10.35,10.0
1,4400.0,275.0,1,4,2,2,75.9,10.35,10.0
1,4400.0,275.0,0,1,2,4,75.9,10.35,10.0
1,4400.0,275.0,0,1,3,4,73.0,12.65,10.0
1,4110.0,320.0,5,1,4,4,73.0,12.65,10.0
1,5960.0,275.0,4,0,5,2,73.0,12.65,10.0
1,4400.0,275.0,4,0,3,4,73.0,12.65,10.0
1,10090.0,395.0,0,2,1,3,73.0,12.65,10.0
1,5400.0,300.0,1,0,2,4,73.0,12.65,10.0
1,10090.0,395.0,1,3,4,5,73.0,12.65,10.0
1,4440.0,210.0,1,0,4,4,73.0,12.65,10.0
1,4440.0,210.0,0,1,2,5,73.0,12.65,10.0
1,10090.0,395.0,0,2,3,5,73.0,12.65,10.0
1,4400.0,275.0,1,4,2,4,73.0,12.65,10.0
1,4110.0,320.0,1,0,3,3,73.0,12.65,10.0
1,4400.0,275.0,1,1,1,1,73.0,12.65,10.0
1,10090.0,395.0,0,1,1,0,73.0,12.65,10.0
1,5400.0,300.0,3,0,1,0,73.0,12.65,10.0
1,5110.0,275.0,4,1,0,2,72.0,6.9,10.0
1,4400.0,275.0,1,0,1,1,72.0,6.9,10.0
1,4110.0,320.0,5,1,1,1,72.0,6.9,10.0
1,5960.0,275.0,4,0,0,1,72.0,6.9,10.0
1,10090.0,395.0,0,0,0,2,71.1,10.35,10.0
1,4400.0,275.0,2,0,0,1,71.1,10.35,10.0
1,5110.0,275.0,0,0,0,3,71.1,10.35,10.0
1,5110.0,275.0,2,0,1,1,69.1,4.6,10.0
1,6950.0,275.0,2,0,0,1,69.1,4.6,10.0
1,10090.0,395.0,0,0,2,0,69.1,4.6,10.0
1,10090.0,395.0,3,1,3,0,69.1,4.6,10.0
1,10090.0,395.0,2,0,2,0,69.1,4.6,10.0
1,10090.0,395.0,2,1,4,0,69.1,5.75,10.0
1,5400.0,300.0,5,0,2,0,69.1,5.75,10.0
1,4400.0,275.0,1,0,4,0,69.1,5.75,10.0
1,10090.0,395.0,2,0,3,0,69.1,5.75,10.0
1,4400.0,275.0,13,4,4,0,69.1,5.75,10.0
1,4440.0,210.0,3,0,4,0,69.1,5.75,10.0
1,4110.0,320.0,8,1,3,0,69.1,5.75,10.0
1,5960.0,275.0,4,0,5,0,69.1,5.75,10.0
1,5110.0,275.0,0,0,4,1,69.1,3.45,10.0
1,4440.0,210.0,9,3,5,0,69.1,5.75,10.0
1,4110.0,320.0,10,5,5,2,69.1,3.45,10.0
1,4440.0,210.0,8,2,3,1,69.1,3.45,10.0
1,5960.0,275.0,11,3,7,1,69.1,5.75,10.0
1,4440.0,210.0,11,3,6,1,69.1,5.75,10.0
1,5960.0,275.0,5,6,7,1,69.1,5.75,10.0
1,4400.0,275.0,6,0,4,1,69.1,3.45,10.0
1,6950.0,275.0,4,5,3,2,69.1,3.45,10.0
1,5400.0,300.0,13,1,6,1,69.1,5.75,10.0
1,4400.0,275.0,7,3,7,0,69.1,5.75,10.0
1,4400.0,275.0,14,1,9,2,69.1,5.75,10.0
1,4110.0,320.0,16,1,10,0,69.1,5.75,10.0
1,10090.0,395.0,12,2,4,2,69.1,3.45,10.0
1,6950.0,275.0,10,1,14,0,70.0,5.75,10.0
1,4110.0,320.0,10,4,11,0,70.0,5.75,10.0
1,4400.0,275.0,10,2,8,1,69.1,5.75,10.0
1,4440.0,210.0,2,8,20,0,70.0,5.75,10.0
1,6950.0,275.0,11,5,7,1,69.1,5.75,10.0
1,6950.0,275.0,12,2,13,0,70.0,5.75,10.0
1,5960.0,275.0,9,1,12,0,70.0,5.75,10.0
1,4110.0,320.0,11,2,18,0,70.0,5.75,10.0
1,5400.0,300.0,8,1,8,0,69.1,5.75,10.0
1,4110.0,320.0,12,3,15,0,70.0,5.75,10.0
1,4400.0,275.0,8,2,16,1,70.0,5.75,10.0
1,4400.0,275.0,3,7,18,2,70.0,5.75,10.0
1,4110.0,320.0,12,3,10,2,69.1,5.75,10.0
1,4440.0,210.0,9,5,16,1,70.0,5.75,10.0
1,6950.0,275.0,2,8,19,1,70.0,10.35,10.0
1,4400.0,275.0,10,4,21,1,70.0,5.75,10.0
1,6950.0,275.0,13,1,19,2,70.0,5.75,10.0
1,10090.0,395.0,11,5,17,1,70.0,5.75,10.0
1,4440.0,210.0,10,6,14,0,70.0,5.75,10.0
1,5960.0,275.0,9,3,20,0,70.0,10.35,10.0
1,5400.0,300.0,8,1,20,1,70.0,5.75,10.0
1,5400.0,300.0,9,1,19,0,70.0,5.75,10.0
1,4440.0,210.0,2,8,19,0,70.0,5.75,10.0
1,10090.0,395.0,10,6,19,0,70.0,5.75,10.0
1,10090.0,395.0,11,3,21,0,70.0,5.75,10.0
1,10090.0,395.0,1,8,21,0,70.0,10.35,10.0
1,4440.0,210.0,11,5,21,0,70.0,5.75,10.0
1,5960.0,275.0,6,5,18,0,70.0,10.35,10.0
1,4400.0,275.0,0,0,20,0,70.0,10.35,10.0
1,5960.0,275.0,7,1,13,0,66.0,9.2,3.0
1,10090.0,395.0,9,5,13,1,70.0,10.35,10.0
1,4440.0,210.0,9,2,21,0,70.0,10.35,10.0
1,4440.0,210.0,14,1,14,1,70.0,10.35,10.0
1,4110.0,320.0,1,5,21,0,70.0,10.35,10.0
1,5400.0,300.0,10,2,13,0,70.0,10.35,10.0
1,6950.0,275.0,16,1,14,1,66.0,9.2,3.0
1,10090.0,395.0,12,3,13,0,66.0,9.2,3.0
1,4400.0,275.0,6,7,13,0,66.0,9.2,3.0
1,4440.0,210.0,6,5,13,0,66.0,9.2,3.0
1,10090.0,395.0,11,8,13,1,66.0,9.2,3.0
1,4440.0,210.0,9,4,12,1,66.0,9.2,3.0
1,5960.0,275.0,5,6,11,1,66.0,9.2,3.0
1,5960.0,275.0,10,6,13,1,66.0,9.2,3.0
1,10090.0,395.0,9,3,8,1,66.0,9.2,3.0
1,10090.0,395.0,11,1,4,2,66.0,9.2,3.0
1,5960.0,275.0,10,4,5,2,66.0,9.2,3.0
1,6950.0,275.0,9,1,6,1,66.0,9.2,3.0
1,10090.0,395.0,9,2,6,0,66.0,6.9,9.0
1,6950.0,275.0,2,5,4,2,66.0,6.9,9.0
1,10090.0,395.0,2,5,7,0,66.0,6.9,9.0
1,4400.0,275.0,9,3,6,1,66.0,6.9,9.0
1,10090.0,395.0,13,5,5,1,66.0,6.9,9.0
1,10090.0,395.0,9,3,3,1,66.0,6.9,9.0
1,5110.0,275.0,0,0,4,2,66.0,6.9,9.0
1,5110.0,275.0,3,6,1,3,66.0,6.9,9.0
1,4110.0,320.0,3,7,1,6,66.0,6.9,9.0
1,4440.0,210.0,0,0,1,5,66.0,6.9,9.0
1,4440.0,210.0,9,2,2,2,66.0,6.9,9.0
1,10090.0,395.0,10,4,2,1,66.0,6.9,9.0
1,10090.0,395.0,7,6,2,1,66.0,6.9,9.0
1,4440.0,210.0,0,0,1,1,66.0,6.9,9.0
1,6950.0,275.0,1,10,2,2,66.9,8.05,10.0
1,5960.0,275.0,1,5,2,7,66.9,8.05,10.0
1,4440.0,210.0,1,10,2,7,66.9,8.05,10.0
1,10090.0,395.0,4,5,2,4,66.9,8.05,10.0
1,4400.0,275.0,6,5,3,1,66.9,8.05,10.0
1,4440.0,210.0,3,2,3,2,66.9,8.05,10.0
1,4400.0,275.0,3,8,3,2,66.9,8.05,10.0
1,5110.0,275.0,1,3,3,2,66.9,8.05,10.0
1,4440.0,210.0,6,7,2,2,66.9,8.05,10.0
1,5400.0,300.0,3,7,0,1,66.9,8.05,10.0
1,10090.0,395.0,6,7,1,2,70.0,11.5,10.0
1,6950.0,275.0,4,8,1,5,70.0,11.5,10.0
1,4400.0,275.0,1,7,1,2,70.0,11.5,10.0
1,4400.0,275.0,3,7,3,2,70.0,11.5,10.0
1,4440.0,210.0,2,5,5,2,70.0,11.5,10.0
1,5960.0,275.0,3,8,6,0,70.0,11.5,10.0
1,4440.0,210.0,2,5,5,2,70.0,11.5,10.0
1,4440.0,210.0,7,1,2,1,70.0,11.5,10.0
1,4440.0,210.0,3,2,1,1,70.0,11.5,10.0
1,4400.0,275.0,7,1,7,1,70.0,11.5,10.0
1,10090.0,395.0,2,8,7,0,70.0,11.5,10.0
1,4440.0,210.0,3,7,9,1,70.0,11.5,10.0
1,4110.0,320.0,7,1,4,2,70.0,11.5,10.0
1,4110.0,320.0,1,9,8,1,70.0,11.5,10.0
1,5400.0,300.0,2,4,9,2,70.0,11.5,10.0
1,6950.0,275.0,5,2,8,2,73.0,16.1,10.0
1,4400.0,275.0,3,2,7,3,73.0,16.1,10.0
1,4400.0,275.0,3,6,6,3,73.0,16.1,10.0
1,4400.0,275.0,3,2,11,2,73.0,11.5,10.0
1,4440.0,210.0,10,4,7,1,73.0,16.1,10.0
1,6950.0,275.0,1,2,5,4,73.0,16.1,10.0
1,6950.0,275.0,3,6,9,2,73.0,16.1,10.0
1,6950.0,275.0,3,2,8,2,73.0,16.1,10.0
1,4440.0,210.0,3,5,5,5,73.0,16.1,10.0
1,10090.0,395.0,2,2,12,1,73.0,11.5,10.0
1,4400.0,275.0,11,3,12,1,73.0,11.5,10.0
1,4400.0,275.0,11,3,7,3,73.0,16.1,10.0
1,4400.0,275.0,3,2,7,3,73.0,16.1,10.0
1,4440.0,210.0,9,2,10,0,73.0,16.1,10.0
1,4110.0,320.0,4,5,11,0,73.0,11.5,10.0
1,10090.0,395.0,11,3,7,4,73.0,16.1,10.0
1,5960.0,275.0,3,5,12,2,73.0,11.5,10.0
1,5400.0,300.0,1,0,12,0,73.0,11.5,10.0
1,4110.0,320.0,6,1,10,0,73.0,16.1,10.0
1,4440.0,210.0,3,3,10,0,75.0,9.2,10.0
1,10090.0,395.0,7,2,11,0,73.0,11.5,10.0
1,6950.0,275.0,6,5,12,2,73.0,11.5,10.0
1,10090.0,395.0,3,5,9,2,75.0,9.2,10.0
1,5960.0,275.0,8,4,10,0,75.0,9.2,10.0
1,4400.0,275.0,2,1,11,3,75.0,9.2,10.0
1,4440.0,210.0,2,1,10,2,75.0,9.2,10.0
1,6950.0,275.0,10,5,11,1,75.0,9.2,10.0
1,5400.0,300.0,1,2,11,0,75.0,9.2,10.0
1,6950.0,275.0,1,2,10,3,75.0,9.2,10.0
1,6950.0,275.0,7,2,10,0,75.0,9.2,10.0
1,5110.0,275.0,2,3,12,0,75.0,9.2,10.0
1,5110.0,275.0,2,2,10,3,75.0,9.2,10.0
1,4110.0,320.0,2,2,10,3,75.0,9.2,10.0
1,4440.0,210.0,9,4,12,2,73.0,11.5,10.0
1,5960.0,275.0,7,2,13,0,75.0,9.2,10.0
1,5400.0,300.0,8,1,11,3,75.0,9.2,10.0
1,10090.0,395.0,7,3,9,0,75.0,8.05,10.0
1,10090.0,395.0,7,1,10,0,75.0,9.2,10.0
1,4110.0,320.0,1,1,12,0,75.0,8.05,10.0
1,5110.0,275.0,3,1,10,0,75.0,8.05,10.0
1,5110.0,275.0,2,3,10,0,75.0,8.05,10.0
1,4440.0,210.0,2,0,11,0,75.0,9.2,10.0
1,5400.0,300.0,2,1,10,0,75.0,8.05,10.0
1,4440.0,210.0,11,2,11,0,75.0,8.05,10.0
1,10090.0,395.0,7,2,12,5,75.0,8.05,10.0
1,5960.0,275.0,2,3,11,6,75.0,8.05,10.0
1,5960.0,275.0,2,1,10,6,75.0,8.05,10.0
1,4440.0,210.0,3,3,11,6,75.0,8.05,10.0
1,5400.0,300.0,1,1,9,4,75.0,8.05,10.0
1,4440.0,210.0,9,2,10,3,75.0,8.05,10.0
1,4110.0,320.0,2,2,9,0,75.0,8.05,10.0
1,6950.0,275.0,2,2,7,5,75.0,8.05,10.0
1,4400.0,275.0,9,3,8,3,75.0,8.05,10.0
1,6950.0,275.0,9,2,10,3,75.0,8.05,10.0
1,5400.0,300.0,2,0,10,3,75.0,8.05,10.0
1,10090.0,395.0,9,4,5,2,75.9,11.5,10.0
1,10090.0,395.0,2,2,8,2,75.0,8.05,10.0
1,10090.0,395.0,8,1,7,2,75.9,11.5,10.0
1,4440.0,210.0,9,3,6,2,75.9,11.5,10.0
1,5400.0,300.0,3,1,5,2,75.9,11.5,10.0
1,4400.0,275.0,7,3,4,2,75.9,11.5,10.0
1,4440.0,210.0,6,5,9,2,75.9,11.5,10.0
1,6950.0,275.0,2,2,9,3,75.9,11.5,10.0
1,4400.0,275.0,2,2,11,4,75.9,11.5,10.0
1,4440.0,210.0,9,2,8,2,75.0,8.05,10.0
1,4400.0,275.0,9,2,9,3,75.9,11.5,10.0
1,4400.0,275.0,5,4,8,2,75.9,11.5,10.0
1,5400.0,300.0,2,6,10,4,75.9,11.5,10.0
1,4400.0,275.0,1,0,10,5,75.9,11.5,10.0
1,6950.0,275.0,5,4,8,4,75.9,11.5,10.0
1,5400.0,300.0,2,3,9,3,75.9,11.5,10.0
1,4440.0,210.0,8,3,10,3,75.9,11.5,10.0
1,5110.0,275.0,10,1,7,4,75.9,11.5,10.0
1,6950.0,275.0,8,3,6,3,75.0,8.05,10.0
1,6950.0,275.0,7,5,9,3,75.9,11.5,10.0
1,4110.0,320.0,2,2,7,3,75.9,11.5,10.0
1,4400.0,275.0,2,0,7,3,75.9,11.5,10.0
1,4110.0,320.0,5,4,6,2,73.0,10.35,10.0
1,4440.0,210.0,6,6,7,3,75.9,11.5,10.0
1,4110.0,320.0,5,3,6,4,73.0,10.35,10.0
1,5400.0,300.0,2,1,5,3,73.0,10.35,10.0
1,6950.0,275.0,7,5,6,2,73.0,10.35,10.0
1,4440.0,210.0,2,7,7,4,73.0,10.35,10.0
1,4110.0,320.0,3,0,7,2,73.0,10.35,10.0
1,5110.0,275.0,3,0,5,2,73.0,10.35,10.0
1,5960.0,275.0,1,2,6,2,73.0,10.35,10.0
1,4400.0,275.0,1,0,5,3,73.0,10.35,10.0
1,4400.0,275.0,2,0,6,2,73.0,10.35,10.0
1,5400.0,300.0,1,0,6,3,73.0,10.35,10.0
1,10090.0,395.0,5,3,9,3,73.0,10.35,10.0
1,4440.0,210.0,3,0,4,3,73.0,10.35,10.0
1,5110.0,275.0,1,0,9,3,73.0,10.35,10.0
1,4440.0,210.0,2,1,7,2,73.0,10.35,10.0
1,4400.0,275.0,2,2,4,2,73.0,10.35,10.0
1,10090.0,395.0,2,3,9,2,73.0,10.35,10.0
1,6950.0,275.0,1,1,4,1,73.0,10.35,10.0
1,4440.0,210.0,8,4,8,3,73.0,10.35,10.0
1,4110.0,320.0,2,0,5,4,73.0,10.35,10.0
1,5400.0,300.0,2,3,8,2,73.0,10.35,10.0
1,4400.0,275.0,2,3,7,4,73.0,10.35,10.0
1,6950.0,275.0,1,1,2,1,73.0,10.35,10.0
1,5400.0,300.0,3,0,2,2,73.0,10.35,10.0
1,4400.0,275.0,2,7,3,3,73.0,10.35,10.0
1,5960.0,275.0,2,4,4,5,73.0,10.35,10.0
1,5960.0,275.0,8,4,3,3,73.0,10.35,10.0
1,6950.0,275.0,1,1,2,2,73.0,10.35,10.0
1,5960.0,275.0,2,1,3,2,73.0,10.35,10.0
1,4400.0,275.0,2,1,2,2,73.0,10.35,10.0
1,5110.0,275.0,5,1,4,3,73.0,11.5,10.0
1,6950.0,275.0,2,0,3,5,73.0,11.5,10.0
1,10090.0,395.0,1,2,4,1,73.0,11.5,10.0
1,4440.0,210.0,2,1,1,0,73.0,11.5,10.0
1,5400.0,300.0,2,3,2,4,73.0,11.5,10.0
1,4400.0,275.0,2,1,2,0,73.0,11.5,10.0
1,10090.0,395.0,2,1,1,0,73.0,11.5,10.0
1,5400.0,300.0,2,2,2,1,73.0,11.5,10.0
1,5110.0,275.0,10,1,2,3,73.0,11.5,10.0
1,5400.0,300.0,2,1,2,4,73.0,11.5,10.0
1,5110.0,275.0,9,2,3,1,73.0,11.5,10.0
1,4440.0,210.0,2,0,3,3,73.0,11.5,10.0
1,4110.0,320.0,1,1,2,0,73.0,11.5,10.0
1,4440.0,210.0,6,1,3,0,73.0,11.5,10.0
1,4440.0,210.0,4,3,3,2,73.0,11.5,10.0
1,4440.0,210.0,2,1,3,1,73.0,11.5,10.0
1,4400.0,275.0,1,1,4,1,73.0,11.5,10.0
1,4400.0,275.0,2,2,3,2,73.0,11.5,10.0
1,4110.0,320.0,3,0,4,2,73.0,11.5,10.0
1,5400.0,300.0,0,0,3,2,73.0,11.5,10.0
1,4400.0,275.0,3,1,6,2,73.0,11.5,10.0
1,4440.0,210.0,2,1,4,1,73.0,11.5,10.0
1,4440.0,210.0,10,7,6,2,73.0,11.5,10.0
1,4110.0,320.0,6,1,5,2,73.0,11.5,10.0
1,6950.0,275.0,3,0,6,4,73.0,11.5,10.0
1,4110.0,320.0,6,0,7,2,73.0,11.5,10.0
1,4400.0,275.0,4,4,7,0,73.0,11.5,10.0
1,4440.0,210.0,2,2,8,0,73.0,11.5,10.0
1,4440.0,210.0,5,1,7,1,73.0,10.35,10.0
1,5960.0,275.0,6,5,8,0,73.0,11.5,10.0
1,4400.0,275.0,4,4,0,2,73.0,10.35,10.0
1,6950.0,275.0,2,0,2,3,73.0,10.35,10.0
1,4400.0,275.0,2,0,1,2,73.0,10.35,10.0
1,5110.0,275.0,5,1,0,1,72.0,13.8,10.0
1,6240.0,275.0,0,1,0,2,72.0,13.8,10.0
1,5540.0,275.0,6,4,0,1,72.0,13.8,10.0
1,5250.0,320.0,7,4,1,1,72.0,13.8,10.0
1,5540.0,275.0,11,2,0,1,71.1,6.9,10.0
1,8100.0,275.0,8,4,0,1,71.1,8.05,10.0
1,6240.0,275.0,9,3,1,1,71.1,8.05,10.0
1,11230.0,395.0,9,3,4,3,72.0,5.75,10.0
1,5250.0,320.0,6,5,2,3,72.0,5.75,10.0
1,5561.0,200.0,3,4,3,3,72.0,5.75,10.0
1,8100.0,275.0,4,4,3,1,72.0,5.75,10.0
1,6520.0,290.0,6,4,2,1,72.0,5.75,10.0
1,4110.0,320.0,9,4,3,0,72.0,5.75,10.0
1,4110.0,320.0,6,4,2,0,72.0,5.75,10.0
1,4400.0,275.0,4,6,3,0,72.0,5.75,10.0
1,4400.0,275.0,6,2,4,0,72.0,5.75,10.0
1,10090.0,395.0,10,4,4,0,72.0,5.75,10.0
1,10090.0,395.0,5,5,4,0,72.0,5.75,10.0
1,4440.0,210.0,6,3,4,0,72.0,5.75,10.0
1,5960.0,275.0,7,3,5,1,72.0,5.75,10.0
1,4110.0,320.0,5,4,4,0,72.0,5.75,10.0
1,4110.0,320.0,5,1,5,1,72.0,5.75,10.0
1,4400.0,275.0,5,1,6,1,72.0,5.75,10.0
1,10090.0,395.0,8,2,5,1,72.0,5.75,10.0
1,5400.0,300.0,8,4,5,2,72.0,5.75,10.0
1,4400.0,275.0,3,5,4,1,72.0,8.05,10.0
1,6950.0,275.0,6,5,2,2,72.0,8.05,10.0
1,5400.0,300.0,9,4,1,3,72.0,8.05,10.0
1,6950.0,275.0,10,7,3,0,72.0,8.05,10.0
1,5400.0,300.0,9,4,2,1,72.0,8.05,10.0
1,4110.0,320.0,4,1,3,0,72.0,8.05,10.0
1,5960.0,275.0,4,4,2,0,72.0,8.05,10.0
1,4400.0,275.0,5,4,3,0,72.0,8.05,10.0
1,10090.0,395.0,5,1,3,0,72.0,8.05,10.0
1,4400.0,275.0,5,6,3,1,72.0,8.05,10.0
1,10090.0,395.0,4,1,2,1,72.0,8.05,10.0
1,10090.0,395.0,3,5,5,1,72.0,8.05,10.0
1,5960.0,275.0,4,5,4,1,72.0,8.05,10.0
1,6950.0,275.0,10,2,6,1,72.0,8.05,10.0
1,5400.0,300.0,6,5,3,1,72.0,8.05,10.0
1,10090.0,395.0,5,6,4,0,72.0,8.05,10.0
1,10090.0,395.0,5,8,3,2,72.0,8.05,10.0
1,4400.0,275.0,6,4,4,2,72.0,8.05,10.0
1,5960.0,275.0,11,7,2,2,72.0,8.05,10.0
1,5400.0,300.0,5,6,1,3,72.0,8.05,10.0
1,4440.0,210.0,6,2,4,2,72.0,8.05,10.0
1,5400.0,300.0,6,4,3,2,72.0,8.05,10.0
1,4440.0,210.0,7,3,5,3,72.0,8.05,10.0
1,4110.0,320.0,10,2,6,3,72.0,8.05,10.0
1,4440.0,210.0,6,6,6,4,72.0,8.05,10.0
1,6950.0,275.0,9,5,3,2,72.0,8.05,10.0
1,4110.0,320.0,6,3,4,1,72.0,8.05,10.0
1,4440.0,210.0,12,5,4,1,72.0,8.05,10.0
1,5960.0,275.0,10,6,1,1,72.0,8.05,10.0
1,4400.0,275.0,7,4,1,1,72.0,8.05,10.0
1,4110.0,320.0,7,2,2,2,72.0,8.05,10.0
1,4400.0,275.0,7,5,2,3,72.0,8.05,10.0
1,5400.0,300.0,8,1,4,3,72.0,8.05,10.0
1,4440.0,210.0,3,0,3,3,72.0,8.05,10.0
1,6950.0,275.0,7,6,6,1,72.0,8.05,10.0
1,4440.0,210.0,7,3,6,1,72.0,8.05,10.0
1,5960.0,275.0,5,1,7,1,72.0,8.05,10.0
1,5400.0,300.0,8,1,5,1,72.0,8.05,10.0
1,10090.0,395.0,7,4,5,1,72.0,8.05,10.0
1,4110.0,320.0,8,6,8,2,72.0,9.2,10.0
1,4440.0,210.0,6,6,7,2,72.0,9.2,10.0
1,6950.0,275.0,5,5,8,2,72.0,9.2,10.0
1,1710.0,100.0,0,0,10,2,72.0,9.2,10.0
1,10090.0,395.0,6,3,8,1,72.0,9.2,10.0
1,5400.0,300.0,7,4,8,2,72.0,9.2,10.0
1,10090.0,395.0,4,4,9,0,72.0,9.2,10.0
1,4400.0,275.0,3,5,7,2,72.0,9.2,10.0
1,4110.0,320.0,12,7,7,1,72.0,9.2,10.0
1,5960.0,275.0,10,5,9,0,72.0,9.2,10.0
1,4440.0,210.0,5,7,9,1,72.0,9.2,10.0
1,4440.0,210.0,5,5,9,1,72.0,9.2,10.0
1,5400.0,300.0,6,3,10,1,72.0,9.2,10.0
1,5960.0,275.0,11,6,10,1,72.0,9.2,10.0
1,6950.0,275.0,6,5,8,2,72.0,9.2,10.0
1,4440.0,210.0,4,0,7,0,72.0,9.2,10.0
1,5400.0,300.0,9,4,8,1,72.0,9.2,10.0
1,10090.0,395.0,6,6,2,4,72.0,9.2,10.0
1,10090.0,395.0,6,5,3,0,72.0,9.2,10.0
1,6950.0,275.0,5,6,2,0,72.0,9.2,10.0
1,4400.0,275.0,7,3,4,0,72.0,9.2,10.0
1,10090.0,395.0,4,4,4,0,72.0,9.2,10.0
1,4110.0,320.0,7,6,10,3,73.4,10.35,10.0
1,4400.0,275.0,6,1,5,0,72.0,9.2,10.0
1,4400.0,275.0,7,9,7,4,73.4,10.35,10.0
1,5960.0,275.0,4,4,4,0,72.0,9.2,10.0
1,5110.0,275.0,6,2,5,0,72.0,9.2,10.0
1,4440.0,210.0,4,5,5,0,72.0,9.2,10.0
1,10090.0,395.0,5,6,6,2,73.4,10.35,10.0
1,6950.0,275.0,9,2,9,3,73.4,10.35,10.0
1,4400.0,275.0,7,2,8,3,73.4,10.35,10.0
1,5400.0,300.0,7,4,6,3,73.4,10.35,10.0
1,4110.0,320.0,3,5,10,2,73.4,10.35,10.0
1,10090.0,395.0,7,6,9,3,73.4,10.35,10.0
1,4400.0,275.0,6,6,9,2,73.4,10.35,10.0
1,10090.0,395.0,9,4,9,3,73.4,10.35,10.0
1,4110.0,320.0,5,3,9,2,73.4,10.35,10.0
1,6950.0,275.0,9,1,10,1,73.4,10.35,10.0
1,5400.0,300.0,6,5,10,2,73.4,10.35,10.0
1,5400.0,300.0,6,2,10,0,73.4,10.35,10.0
1,6950.0,275.0,7,4,11,2,73.4,10.35,10.0
1,4400.0,275.0,4,5,8,5,73.4,10.35,10.0
1,10090.0,395.0,6,6,7,5,73.4,10.35,10.0
1,4440.0,210.0,10,7,10,2,73.4,10.35,10.0
1,5960.0,275.0,0,0,8,3,73.4,10.35,10.0
1,4440.0,210.0,9,5,6,4,73.4,10.35,10.0
1,10090.0,395.0,5,6,8,3,73.4,10.35,10.0
1,4110.0,320.0,0,0,8,5,73.4,10.35,10.0
1,4400.0,275.0,4,5,6,5,73.4,10.35,10.0
1,4400.0,275.0,9,5,6,3,73.4,10.35,10.0
1,4400.0,275.0,8,3,8,3,73.4,10.35,10.0
1,10090.0,395.0,5,6,6,3,73.4,10.35,10.0
1,5400.0,300.0,9,1,5,3,73.4,10.35,10.0
1,4440.0,210.0,5,5,8,4,73.4,10.35,10.0
1,5400.0,300.0,6,6,9,3,73.4,10.35,10.0
1,6950.0,275.0,8,8,9,5,73.4,10.35,10.0
1,10090.0,395.0,7,4,9,3,73.4,10.35,10.0
1,5400.0,300.0,4,6,8,2,73.9,9.2,10.0
1,4400.0,275.0,7,7,10,1,73.9,9.2,10.0
1,4110.0,320.0,10,6,9,1,73.9,9.2,10.0
1,4400.0,275.0,9,4,11,2,73.9,9.2,10.0
